Id,Style
7724,American Pale Ale
7725,Blonde Ale
7726,Witbier
7727,American IPA
7728,American IPA
7729,American Pale Ale
7730,American IPA
7731,American Pale Ale
7732,American IPA
7733,American IPA
7734,American Brown Ale
7735,American IPA
7736,Witbier
7737,American IPA
7738,American Amber Ale
7739,American Pale Ale
7740,American Pale Ale
7741,American IPA
7742,American IPA
7743,American IPA
7744,Saison
7745,American IPA
7746,Saison
7747,American IPA
7748,American Stout
7749,American Pale Ale
7750,Blonde Ale
7751,American IPA
7752,American Pale Ale
7753,American Pale Ale
7754,American Pale Ale
7755,American IPA
7756,American IPA
7757,American Amber Ale
7758,American IPA
7759,American Light Lager
7760,American IPA
7761,American IPA
7762,American IPA
7763,American Pale Ale
7764,American IPA
7765,American Stout
7766,Imperial IPA
7767,American Pale Ale
7768,Saison
7769,American IPA
7770,American IPA
7771,American Pale Ale
7772,American IPA
7773,American IPA
7774,American Pale Ale
7775,American Brown Ale
7776,American Light Lager
7777,Imperial IPA
7778,American Amber Ale
7779,American Pale Ale
7780,American IPA
7781,American IPA
7782,Witbier
7783,American Light Lager
7784,American Pale Ale
7785,American IPA
7786,American Pale Ale
7787,American IPA
7788,American IPA
7789,American IPA
7790,American Stout
7791,American Light Lager
7792,American IPA
7793,Witbier
7794,American Stout
7795,American IPA
7796,American IPA
7797,American IPA
7798,Blonde Ale
7799,American IPA
7800,American IPA
7801,Blonde Ale
7802,American IPA
7803,American IPA
7804,American IPA
7805,American IPA
7806,Saison
7807,American Pale Ale
7808,American Amber Ale
7809,Irish Red Ale
7810,Blonde Ale
7811,American Pale Ale
7812,American IPA
7813,Irish Red Ale
7814,American Light Lager
7815,Irish Red Ale
7816,Saison
7817,Blonde Ale
7818,American Light Lager
7819,American Brown Ale
7820,Saison
7821,American IPA
7822,American Stout
7823,American IPA
7824,American IPA
7825,American IPA
7826,American IPA
7827,American Amber Ale
7828,American Pale Ale
7829,Saison
7830,American IPA
7831,American IPA
7832,American IPA
7833,American Pale Ale
7834,American IPA
7835,American IPA
7836,American Pale Ale
7837,Witbier
7838,American Pale Ale
7839,Imperial IPA
7840,American Pale Ale
7841,American Pale Ale
7842,American Stout
7843,American IPA
7844,American Pale Ale
7845,American IPA
7846,American IPA
7847,American IPA
7848,American IPA
7849,American Pale Ale
7850,American Pale Ale
7851,Witbier
7852,American Stout
7853,American Brown Ale
7854,American IPA
7855,American IPA
7856,American Stout
7857,American IPA
7858,American IPA
7859,Irish Red Ale
7860,American Pale Ale
7861,American Amber Ale
7862,American IPA
7863,American Pale Ale
7864,American IPA
7865,Imperial IPA
7866,Saison
7867,Witbier
7868,American IPA
7869,Saison
7870,American Pale Ale
7871,American Pale Ale
7872,American IPA
7873,American Pale Ale
7874,American IPA
7875,American Amber Ale
7876,American Brown Ale
7877,American Light Lager
7878,Imperial IPA
7879,Imperial IPA
7880,American IPA
7881,American Pale Ale
7882,American IPA
7883,American IPA
7884,American IPA
7885,American IPA
7886,American Brown Ale
7887,American IPA
7888,American Stout
7889,American Pale Ale
7890,American IPA
7891,American Pale Ale
7892,American Amber Ale
7893,American IPA
7894,American Stout
7895,Blonde Ale
7896,American Stout
7897,Saison
7898,American Pale Ale
7899,Blonde Ale
7900,American Pale Ale
7901,American Pale Ale
7902,American Amber Ale
7903,American Amber Ale
7904,American IPA
7905,Saison
7906,Witbier
7907,American Stout
7908,American IPA
7909,American Amber Ale
7910,American Pale Ale
7911,American Amber Ale
7912,Blonde Ale
7913,American IPA
7914,American Pale Ale
7915,Blonde Ale
7916,Blonde Ale
7917,American IPA
7918,American Pale Ale
7919,American IPA
7920,American Stout
7921,American Pale Ale
7922,Blonde Ale
7923,American Pale Ale
7924,American Pale Ale
7925,American IPA
7926,American Amber Ale
7927,American Pale Ale
7928,American IPA
7929,American IPA
7930,American Pale Ale
7931,American IPA
7932,American Pale Ale
7933,Witbier
7934,American Brown Ale
7935,American Pale Ale
7936,American IPA
7937,American IPA
7938,American Pale Ale
7939,American Pale Ale
7940,American IPA
7941,Witbier
7942,American Amber Ale
7943,American Pale Ale
7944,Imperial IPA
7945,Witbier
7946,American Pale Ale
7947,American Stout
7948,Irish Red Ale
7949,American Pale Ale
7950,American IPA
7951,American Pale Ale
7952,American Pale Ale
7953,American Stout
7954,American Pale Ale
7955,American IPA
7956,Saison
7957,American Pale Ale
7958,American Amber Ale
7959,American Brown Ale
7960,American Stout
7961,American IPA
7962,Imperial IPA
7963,American IPA
7964,Blonde Ale
7965,American IPA
7966,Saison
7967,American IPA
7968,American IPA
7969,American Pale Ale
7970,Saison
7971,Witbier
7972,Imperial IPA
7973,American IPA
7974,American IPA
7975,Irish Red Ale
7976,American IPA
7977,American IPA
7978,American IPA
7979,Saison
7980,American IPA
7981,American IPA
7982,American IPA
7983,American IPA
7984,American IPA
7985,American Pale Ale
7986,Blonde Ale
7987,American IPA
7988,American IPA
7989,American IPA
7990,American IPA
7991,Blonde Ale
7992,American Pale Ale
7993,American IPA
7994,American Brown Ale
7995,American Pale Ale
7996,American IPA
7997,American Pale Ale
7998,American IPA
7999,American Pale Ale
8000,American IPA
8001,Imperial IPA
8002,Saison
8003,American Brown Ale
8004,Witbier
8005,Blonde Ale
8006,American Light Lager
8007,American IPA
8008,American IPA
8009,American Light Lager
8010,American Pale Ale
8011,Saison
8012,American Pale Ale
8013,American IPA
8014,Witbier
8015,Witbier
8016,American IPA
8017,American Pale Ale
8018,American Pale Ale
8019,American IPA
8020,American Pale Ale
8021,American Pale Ale
8022,American Pale Ale
8023,American IPA
8024,American IPA
8025,American Pale Ale
8026,Saison
8027,American IPA
8028,Blonde Ale
8029,Saison
8030,American IPA
8031,American IPA
8032,American IPA
8033,American Stout
8034,American IPA
8035,American IPA
8036,American Pale Ale
8037,American Amber Ale
8038,American Amber Ale
8039,Blonde Ale
8040,American Brown Ale
8041,American IPA
8042,Blonde Ale
8043,American IPA
8044,Witbier
8045,American IPA
8046,Witbier
8047,Irish Red Ale
8048,Irish Red Ale
8049,Saison
8050,American Pale Ale
8051,American IPA
8052,American IPA
8053,American IPA
8054,American IPA
8055,American Pale Ale
8056,American Pale Ale
8057,American IPA
8058,Saison
8059,American IPA
8060,American Pale Ale
8061,American IPA
8062,American Pale Ale
8063,American Pale Ale
8064,American Pale Ale
8065,American Pale Ale
8066,American Brown Ale
8067,Imperial IPA
8068,American Pale Ale
8069,American IPA
8070,American Pale Ale
8071,American IPA
8072,American Brown Ale
8073,American Pale Ale
8074,American IPA
8075,American Light Lager
8076,American IPA
8077,American Pale Ale
8078,American IPA
8079,American Pale Ale
8080,American Amber Ale
8081,American Stout
8082,American IPA
8083,American Pale Ale
8084,American Amber Ale
8085,American IPA
8086,American IPA
8087,American IPA
8088,Blonde Ale
8089,Saison
8090,American Pale Ale
8091,American Amber Ale
8092,American Amber Ale
8093,American Pale Ale
8094,American IPA
8095,American IPA
8096,American Pale Ale
8097,Imperial IPA
8098,American IPA
8099,American Pale Ale
8100,American Light Lager
8101,American IPA
8102,American IPA
8103,Saison
8104,Imperial IPA
8105,American Pale Ale
8106,American IPA
8107,American IPA
8108,American IPA
8109,American Pale Ale
8110,American IPA
8111,Irish Red Ale
8112,American IPA
8113,American IPA
8114,American IPA
8115,American Brown Ale
8116,American Stout
8117,American IPA
8118,American IPA
8119,American Amber Ale
8120,American Stout
8121,American IPA
8122,American Light Lager
8123,American IPA
8124,American IPA
8125,Blonde Ale
8126,American Pale Ale
8127,American IPA
8128,American Amber Ale
8129,American Pale Ale
8130,Irish Red Ale
8131,American IPA
8132,American Brown Ale
8133,Witbier
8134,American IPA
8135,American IPA
8136,American Stout
8137,American IPA
8138,American Pale Ale
8139,Imperial IPA
8140,Irish Red Ale
8141,American Pale Ale
8142,American Pale Ale
8143,American Pale Ale
8144,American Pale Ale
8145,Blonde Ale
8146,Saison
8147,American IPA
8148,Saison
8149,Imperial IPA
8150,American Pale Ale
8151,American Pale Ale
8152,American Pale Ale
8153,Imperial IPA
8154,American IPA
8155,American Pale Ale
8156,Witbier
8157,American Stout
8158,American IPA
8159,American Stout
8160,American IPA
8161,American IPA
8162,American Pale Ale
8163,Witbier
8164,Irish Red Ale
8165,American Pale Ale
8166,American IPA
8167,American IPA
8168,American IPA
8169,American Pale Ale
8170,American Light Lager
8171,Blonde Ale
8172,American IPA
8173,American IPA
8174,Saison
8175,Irish Red Ale
8176,American Pale Ale
8177,American IPA
8178,Imperial IPA
8179,American IPA
8180,American IPA
8181,American IPA
8182,American IPA
8183,Saison
8184,American IPA
8185,Blonde Ale
8186,American Stout
8187,American Pale Ale
8188,American Pale Ale
8189,American Light Lager
8190,American IPA
8191,American IPA
8192,American IPA
8193,Blonde Ale
8194,American IPA
8195,Saison
8196,American IPA
8197,American IPA
8198,Witbier
8199,American IPA
8200,Saison
8201,American Amber Ale
8202,Saison
8203,American IPA
8204,American IPA
8205,American IPA
8206,American IPA
8207,Blonde Ale
8208,American IPA
8209,American Pale Ale
8210,Blonde Ale
8211,Witbier
8212,American IPA
8213,American Light Lager
8214,American IPA
8215,American IPA
8216,American IPA
8217,Witbier
8218,American Amber Ale
8219,American Stout
8220,American Stout
8221,American Pale Ale
8222,American Brown Ale
8223,American Pale Ale
8224,American IPA
8225,American Pale Ale
8226,American IPA
8227,Irish Red Ale
8228,American Pale Ale
8229,American IPA
8230,American Pale Ale
8231,American IPA
8232,American IPA
8233,American Brown Ale
8234,American Pale Ale
8235,American Pale Ale
8236,Saison
8237,American Pale Ale
8238,American IPA
8239,American Pale Ale
8240,American IPA
8241,American Pale Ale
8242,American IPA
8243,American IPA
8244,American IPA
8245,American Amber Ale
8246,American Pale Ale
8247,American IPA
8248,American Stout
8249,American Amber Ale
8250,American Pale Ale
8251,American Light Lager
8252,American IPA
8253,American Amber Ale
8254,Blonde Ale
8255,Witbier
8256,American IPA
8257,American Brown Ale
8258,Witbier
8259,American IPA
8260,American Brown Ale
8261,Witbier
8262,American IPA
8263,Blonde Ale
8264,American Stout
8265,American Pale Ale
8266,American IPA
8267,American Pale Ale
8268,American Stout
8269,American IPA
8270,American Amber Ale
8271,American IPA
8272,American Pale Ale
8273,American Pale Ale
8274,American Pale Ale
8275,American IPA
8276,American Pale Ale
8277,Irish Red Ale
8278,American IPA
8279,American IPA
8280,American IPA
8281,American IPA
8282,American Pale Ale
8283,Imperial IPA
8284,American IPA
8285,American Pale Ale
8286,Saison
8287,American Pale Ale
8288,Imperial IPA
8289,American IPA
8290,Saison
8291,American Light Lager
8292,American IPA
8293,American IPA
8294,American Amber Ale
8295,Imperial IPA
8296,American IPA
8297,Irish Red Ale
8298,American Pale Ale
8299,Saison
8300,American IPA
8301,American Amber Ale
8302,American Amber Ale
8303,Imperial IPA
8304,American Stout
8305,American IPA
8306,American Pale Ale
8307,American Stout
8308,American IPA
8309,Imperial IPA
8310,American Pale Ale
8311,American Amber Ale
8312,American IPA
8313,American IPA
8314,American Amber Ale
8315,American Brown Ale
8316,American IPA
8317,Saison
8318,Irish Red Ale
8319,American Pale Ale
8320,American Stout
8321,American IPA
8322,Witbier
8323,American IPA
8324,American Pale Ale
8325,American Stout
8326,American IPA
8327,American Pale Ale
8328,American Amber Ale
8329,American Pale Ale
8330,American Pale Ale
8331,American Amber Ale
8332,American IPA
8333,Saison
8334,American IPA
8335,American Light Lager
8336,American IPA
8337,Irish Red Ale
8338,Blonde Ale
8339,American IPA
8340,American Brown Ale
8341,American IPA
8342,American Pale Ale
8343,Irish Red Ale
8344,American IPA
8345,American Pale Ale
8346,American Light Lager
8347,American Light Lager
8348,American IPA
8349,American Stout
8350,American IPA
8351,American Pale Ale
8352,American IPA
8353,American Stout
8354,American IPA
8355,American IPA
8356,American Pale Ale
8357,American IPA
8358,American IPA
8359,American Pale Ale
8360,American IPA
8361,American IPA
8362,American Pale Ale
8363,American IPA
8364,American IPA
8365,American Pale Ale
8366,American Light Lager
8367,Blonde Ale
8368,American Amber Ale
8369,American Amber Ale
8370,American IPA
8371,American IPA
8372,American Pale Ale
8373,Blonde Ale
8374,American Pale Ale
8375,Saison
8376,American Pale Ale
8377,American Stout
8378,American Light Lager
8379,American Pale Ale
8380,American Pale Ale
8381,American IPA
8382,American IPA
8383,American IPA
8384,American Pale Ale
8385,Witbier
8386,American Pale Ale
8387,American IPA
8388,Blonde Ale
8389,American Brown Ale
8390,American IPA
8391,American IPA
8392,American Pale Ale
8393,American IPA
8394,American IPA
8395,American Pale Ale
8396,Witbier
8397,American Pale Ale
8398,Blonde Ale
8399,American Brown Ale
8400,American Light Lager
8401,Witbier
8402,Saison
8403,American Amber Ale
8404,Witbier
8405,American Brown Ale
8406,Imperial IPA
8407,American IPA
8408,American Pale Ale
8409,American Brown Ale
8410,American IPA
8411,American Pale Ale
8412,Saison
8413,American IPA
8414,American IPA
8415,American Amber Ale
8416,American Pale Ale
8417,American Stout
8418,American IPA
8419,American IPA
8420,Blonde Ale
8421,American Brown Ale
8422,American IPA
8423,American IPA
8424,American Pale Ale
8425,American Pale Ale
8426,American Pale Ale
8427,American IPA
8428,Irish Red Ale
8429,American Pale Ale
8430,American IPA
8431,American Light Lager
8432,American IPA
8433,Imperial IPA
8434,American Amber Ale
8435,American Brown Ale
8436,Irish Red Ale
8437,American IPA
8438,American Pale Ale
8439,American IPA
8440,American IPA
8441,American Pale Ale
8442,American IPA
8443,American Brown Ale
8444,Imperial IPA
8445,American IPA
8446,American Pale Ale
8447,American Light Lager
8448,American IPA
8449,American IPA
8450,American IPA
8451,American Pale Ale
8452,American Pale Ale
8453,American Pale Ale
8454,American IPA
8455,Saison
8456,Irish Red Ale
8457,American IPA
8458,Saison
8459,American IPA
8460,American IPA
8461,American IPA
8462,American IPA
8463,Saison
8464,American Pale Ale
8465,American Pale Ale
8466,American IPA
8467,American Pale Ale
8468,American Amber Ale
8469,American Pale Ale
8470,American IPA
8471,American Pale Ale
8472,Witbier
8473,American Light Lager
8474,Irish Red Ale
8475,Blonde Ale
8476,Irish Red Ale
8477,American Pale Ale
8478,Blonde Ale
8479,American IPA
8480,Blonde Ale
8481,American IPA
8482,American IPA
8483,American IPA
8484,American Pale Ale
8485,American IPA
8486,American Pale Ale
8487,American Pale Ale
8488,Saison
8489,American Pale Ale
8490,American Pale Ale
8491,American IPA
8492,American IPA
8493,American Pale Ale
8494,American Pale Ale
8495,American Stout
8496,American IPA
8497,Witbier
8498,American Amber Ale
8499,American IPA
8500,American IPA
8501,American Pale Ale
8502,American IPA
8503,Irish Red Ale
8504,Saison
8505,Witbier
8506,Blonde Ale
8507,American IPA
8508,American IPA
8509,American IPA
8510,Saison
8511,American Pale Ale
8512,American IPA
8513,American IPA
8514,American IPA
8515,American Light Lager
8516,Saison
8517,Blonde Ale
8518,American Pale Ale
8519,American Light Lager
8520,Imperial IPA
8521,American IPA
8522,American IPA
8523,American Brown Ale
8524,American IPA
8525,American Pale Ale
8526,American IPA
8527,American IPA
8528,American Light Lager
8529,American IPA
8530,American IPA
8531,American IPA
8532,Witbier
8533,American Pale Ale
8534,American IPA
8535,American Pale Ale
8536,American IPA
8537,American Amber Ale
8538,Irish Red Ale
8539,American Pale Ale
8540,American Stout
8541,American IPA
8542,Irish Red Ale
8543,American Pale Ale
8544,American IPA
8545,American IPA
8546,American IPA
8547,American IPA
8548,American Amber Ale
8549,American Pale Ale
8550,Witbier
8551,American Pale Ale
8552,American Brown Ale
8553,Saison
8554,American Pale Ale
8555,Saison
8556,American Pale Ale
8557,American IPA
8558,American IPA
8559,Witbier
8560,American Brown Ale
8561,American Pale Ale
8562,American IPA
8563,American Pale Ale
8564,American Pale Ale
8565,Blonde Ale
8566,American Pale Ale
8567,American Pale Ale
8568,American IPA
8569,American Pale Ale
8570,American IPA
8571,American Pale Ale
8572,Witbier
8573,American IPA
8574,American IPA
8575,American IPA
8576,American IPA
8577,American Brown Ale
8578,American IPA
8579,American Pale Ale
8580,American Light Lager
8581,Irish Red Ale
8582,American Pale Ale
8583,American Pale Ale
8584,American IPA
8585,American Pale Ale
8586,American IPA
8587,Imperial IPA
8588,American IPA
8589,Saison
8590,American Pale Ale
8591,Imperial IPA
8592,American Stout
8593,Irish Red Ale
8594,American Light Lager
8595,Blonde Ale
8596,American Pale Ale
8597,Saison
8598,American IPA
8599,American Pale Ale
8600,American Stout
8601,American IPA
8602,Irish Red Ale
8603,Blonde Ale
8604,American Pale Ale
8605,Imperial IPA
8606,American IPA
8607,Imperial IPA
8608,Blonde Ale
8609,American IPA
8610,Irish Red Ale
8611,American IPA
8612,Imperial IPA
8613,American IPA
8614,American Pale Ale
8615,Saison
8616,American Pale Ale
8617,Imperial IPA
8618,American IPA
8619,American IPA
8620,American Brown Ale
8621,American Pale Ale
8622,American Pale Ale
8623,American IPA
8624,Saison
8625,American Amber Ale
8626,American Stout
8627,American IPA
8628,American IPA
8629,American IPA
8630,American Stout
8631,American IPA
8632,American Stout
8633,American Pale Ale
8634,American IPA
8635,American Pale Ale
8636,American Pale Ale
8637,Imperial IPA
8638,American IPA
8639,American Pale Ale
8640,American IPA
8641,American IPA
8642,American IPA
8643,Blonde Ale
8644,American Pale Ale
8645,American IPA
8646,American Amber Ale
8647,American IPA
8648,American Light Lager
8649,American Stout
8650,American Brown Ale
8651,American Pale Ale
8652,American Light Lager
8653,American Pale Ale
8654,American IPA
8655,Witbier
8656,American IPA
8657,American Amber Ale
8658,American IPA
8659,Witbier
8660,American Stout
8661,American IPA
8662,American IPA
8663,American IPA
8664,Blonde Ale
8665,Saison
8666,American Pale Ale
8667,American IPA
8668,Imperial IPA
8669,American Pale Ale
8670,American IPA
8671,Witbier
8672,American Pale Ale
8673,American IPA
8674,American Pale Ale
8675,Imperial IPA
8676,American Amber Ale
8677,Imperial IPA
8678,Imperial IPA
8679,American Pale Ale
8680,American Pale Ale
8681,Saison
8682,American Light Lager
8683,American Stout
8684,American IPA
8685,Imperial IPA
8686,American IPA
8687,American IPA
8688,American Brown Ale
8689,American IPA
8690,Witbier
8691,American IPA
8692,Irish Red Ale
8693,Saison
8694,American IPA
8695,American Stout
8696,American IPA
8697,Blonde Ale
8698,American IPA
8699,American Pale Ale
8700,American IPA
8701,American IPA
8702,Imperial IPA
8703,American IPA
8704,American Pale Ale
8705,American IPA
8706,American IPA
8707,American IPA
8708,American IPA
8709,American IPA
8710,Saison
8711,American Pale Ale
8712,Blonde Ale
8713,Saison
8714,American Pale Ale
8715,American Pale Ale
8716,American Pale Ale
8717,American IPA
8718,American IPA
8719,American Pale Ale
8720,American IPA
8721,American IPA
8722,American Light Lager
8723,American Light Lager
8724,American Light Lager
8725,American IPA
8726,American IPA
8727,American Pale Ale
8728,American IPA
8729,American Pale Ale
8730,American IPA
8731,American Brown Ale
8732,American IPA
8733,American Stout
8734,Blonde Ale
8735,American IPA
8736,American Brown Ale
8737,Saison
8738,American Pale Ale
8739,Saison
8740,American IPA
8741,American IPA
8742,American IPA
8743,American IPA
8744,American Pale Ale
8745,American IPA
8746,American IPA
8747,American Amber Ale
8748,American IPA
8749,Saison
8750,American IPA
8751,American IPA
8752,American IPA
8753,Irish Red Ale
8754,American Light Lager
8755,American IPA
8756,Saison
8757,American IPA
8758,Witbier
8759,American Brown Ale
8760,American IPA
8761,American Stout
8762,American IPA
8763,Blonde Ale
8764,Irish Red Ale
8765,American IPA
8766,American Stout
8767,American Pale Ale
8768,American Amber Ale
8769,American Stout
8770,American Amber Ale
8771,Blonde Ale
8772,Saison
8773,American Pale Ale
8774,American Pale Ale
8775,American Pale Ale
8776,American Light Lager
8777,Saison
8778,American IPA
8779,American IPA
8780,American Light Lager
8781,American Pale Ale
8782,American Amber Ale
8783,American IPA
8784,American Stout
8785,American IPA
8786,American IPA
8787,Blonde Ale
8788,Saison
8789,American IPA
8790,American Amber Ale
8791,American IPA
8792,American Amber Ale
8793,American Amber Ale
8794,American Pale Ale
8795,American Amber Ale
8796,American IPA
8797,American IPA
8798,Blonde Ale
8799,American Stout
8800,American Amber Ale
8801,American IPA
8802,American Stout
8803,American Amber Ale
8804,American IPA
8805,American Light Lager
8806,American IPA
8807,American Pale Ale
8808,American Pale Ale
8809,American Pale Ale
8810,American IPA
8811,Irish Red Ale
8812,American IPA
8813,American IPA
8814,American Light Lager
8815,Saison
8816,American IPA
8817,American IPA
8818,American IPA
8819,American IPA
8820,American Pale Ale
8821,Blonde Ale
8822,American IPA
8823,American Pale Ale
8824,American Pale Ale
8825,Irish Red Ale
8826,American IPA
8827,American Amber Ale
8828,American Pale Ale
8829,American IPA
8830,American Brown Ale
8831,American Stout
8832,American IPA
8833,American Brown Ale
8834,American IPA
8835,American Brown Ale
8836,American Pale Ale
8837,American IPA
8838,American IPA
8839,Blonde Ale
8840,American IPA
8841,American Pale Ale
8842,American IPA
8843,American Stout
8844,American IPA
8845,American IPA
8846,American Light Lager
8847,American Pale Ale
8848,American Light Lager
8849,American Pale Ale
8850,American Pale Ale
8851,Saison
8852,Saison
8853,Saison
8854,Saison
8855,American Brown Ale
8856,American IPA
8857,American IPA
8858,American Light Lager
8859,American IPA
8860,American Pale Ale
8861,American Light Lager
8862,Irish Red Ale
8863,American Pale Ale
8864,American Pale Ale
8865,Blonde Ale
8866,Blonde Ale
8867,American IPA
8868,American Pale Ale
8869,American Stout
8870,American Brown Ale
8871,Imperial IPA
8872,American IPA
8873,Saison
8874,American Light Lager
8875,American Pale Ale
8876,American IPA
8877,American Light Lager
8878,American Light Lager
8879,American Brown Ale
8880,Witbier
8881,Saison
8882,American Light Lager
8883,Blonde Ale
8884,Saison
8885,Witbier
8886,American IPA
8887,Blonde Ale
8888,American Brown Ale
8889,American Pale Ale
8890,American IPA
8891,American IPA
8892,American IPA
8893,American Pale Ale
8894,American Brown Ale
8895,American Light Lager
8896,American IPA
8897,American IPA
8898,American IPA
8899,American IPA
8900,American Pale Ale
8901,American Brown Ale
8902,Imperial IPA
8903,Irish Red Ale
8904,Witbier
8905,American Light Lager
8906,American Pale Ale
8907,American Pale Ale
8908,American IPA
8909,American Pale Ale
8910,American Pale Ale
8911,American Pale Ale
8912,American Pale Ale
8913,American Pale Ale
8914,Saison
8915,American IPA
8916,Irish Red Ale
8917,Saison
8918,Blonde Ale
8919,Saison
8920,Witbier
8921,Blonde Ale
8922,American Amber Ale
8923,Imperial IPA
8924,American IPA
8925,American Light Lager
8926,American IPA
8927,Imperial IPA
8928,American IPA
8929,American IPA
8930,Irish Red Ale
8931,American IPA
8932,American IPA
8933,American IPA
8934,American IPA
8935,American IPA
8936,Saison
8937,American Pale Ale
8938,American IPA
8939,American IPA
8940,American IPA
8941,American IPA
8942,American Light Lager
8943,American Pale Ale
8944,Imperial IPA
8945,American Brown Ale
8946,American Pale Ale
8947,American IPA
8948,Saison
8949,American Pale Ale
8950,Saison
8951,American IPA
8952,American IPA
8953,American IPA
8954,American IPA
8955,American Light Lager
8956,American Pale Ale
8957,Witbier
8958,American Pale Ale
8959,Saison
8960,Saison
8961,Witbier
8962,American IPA
8963,American Pale Ale
8964,American IPA
8965,American Pale Ale
8966,American IPA
8967,American Pale Ale
8968,American Pale Ale
8969,Imperial IPA
8970,American IPA
8971,American Brown Ale
8972,Irish Red Ale
8973,American IPA
8974,American Pale Ale
8975,American IPA
8976,Irish Red Ale
8977,American Amber Ale
8978,Saison
8979,Blonde Ale
8980,Witbier
8981,American IPA
8982,Imperial IPA
8983,American IPA
8984,American Pale Ale
8985,American IPA
8986,American IPA
8987,American Pale Ale
8988,American Pale Ale
8989,American IPA
8990,American IPA
8991,Irish Red Ale
8992,American Pale Ale
8993,American IPA
8994,American Stout
8995,American IPA
8996,American IPA
8997,American Light Lager
8998,American IPA
8999,American IPA
9000,American IPA
9001,American Pale Ale
9002,American Stout
9003,American IPA
9004,Imperial IPA
9005,Saison
9006,American IPA
9007,American Pale Ale
9008,American IPA
9009,American IPA
9010,American IPA
9011,American Pale Ale
9012,American IPA
9013,American IPA
9014,American IPA
9015,American Stout
9016,American IPA
9017,American Pale Ale
9018,Blonde Ale
9019,American Pale Ale
9020,American Pale Ale
9021,Imperial IPA
9022,American Pale Ale
9023,American IPA
9024,Imperial IPA
9025,American IPA
9026,American IPA
9027,American IPA
9028,American Pale Ale
9029,Blonde Ale
9030,American IPA
9031,American Stout
9032,Saison
9033,American Pale Ale
9034,American IPA
9035,American IPA
9036,American Amber Ale
9037,American IPA
9038,American Brown Ale
9039,American Brown Ale
9040,Imperial IPA
9041,American IPA
9042,American Brown Ale
9043,Blonde Ale
9044,American Light Lager
9045,American Amber Ale
9046,American IPA
9047,American Amber Ale
9048,American IPA
9049,American IPA
9050,American IPA
9051,Imperial IPA
9052,American Pale Ale
9053,Saison
9054,American IPA
9055,American IPA
9056,American Stout
9057,American Pale Ale
9058,American Light Lager
9059,Imperial IPA
9060,American Pale Ale
9061,American Brown Ale
9062,American IPA
9063,American Amber Ale
9064,American Pale Ale
9065,Irish Red Ale
9066,American IPA
9067,American IPA
9068,American Brown Ale
9069,Imperial IPA
9070,American Pale Ale
9071,American IPA
9072,American IPA
9073,Saison
9074,American IPA
9075,American IPA
9076,American Pale Ale
9077,American IPA
9078,American IPA
9079,American Amber Ale
9080,Saison
9081,Saison
9082,American Stout
9083,American IPA
9084,American IPA
9085,Witbier
9086,American IPA
9087,American Light Lager
9088,American IPA
9089,American Light Lager
9090,American IPA
9091,Irish Red Ale
9092,American IPA
9093,American Amber Ale
9094,American IPA
9095,American IPA
9096,Imperial IPA
9097,Saison
9098,American IPA
9099,American IPA
9100,American Pale Ale
9101,American Amber Ale
9102,American Pale Ale
9103,American Light Lager
9104,American IPA
9105,American Pale Ale
9106,American IPA
9107,American IPA
9108,American IPA
9109,American Brown Ale
9110,American IPA
9111,American Pale Ale
9112,American IPA
9113,American IPA
9114,American Pale Ale
9115,American IPA
9116,American IPA
9117,Witbier
9118,American IPA
9119,American Stout
9120,American Pale Ale
9121,Saison
9122,American Pale Ale
9123,American IPA
9124,American Stout
9125,American Amber Ale
9126,American Light Lager
9127,American Amber Ale
9128,American IPA
9129,American IPA
9130,American IPA
9131,American IPA
9132,Imperial IPA
9133,American IPA
9134,Imperial IPA
9135,American IPA
9136,American Pale Ale
9137,American IPA
9138,Blonde Ale
9139,American Light Lager
9140,American Pale Ale
9141,Blonde Ale
9142,American IPA
9143,American Pale Ale
9144,American Pale Ale
9145,American Pale Ale
9146,American Stout
9147,American Amber Ale
9148,Irish Red Ale
9149,Irish Red Ale
9150,American IPA
9151,American IPA
9152,American Pale Ale
9153,Irish Red Ale
9154,Saison
9155,American IPA
9156,Blonde Ale
9157,American IPA
9158,American IPA
9159,American Light Lager
9160,American IPA
9161,American IPA
9162,American Pale Ale
9163,American IPA
9164,Irish Red Ale
9165,American IPA
9166,American IPA
9167,American IPA
9168,Blonde Ale
9169,American IPA
9170,American Pale Ale
9171,Saison
9172,American Pale Ale
9173,American IPA
9174,American Amber Ale
9175,American Pale Ale
9176,American IPA
9177,Imperial IPA
9178,American IPA
9179,American IPA
9180,American Light Lager
9181,American IPA
9182,American Pale Ale
9183,Imperial IPA
9184,American Pale Ale
9185,American Pale Ale
9186,American IPA
9187,American IPA
9188,American IPA
9189,Irish Red Ale
9190,American IPA
9191,American IPA
9192,American IPA
9193,American IPA
9194,Witbier
9195,Saison
9196,American IPA
9197,Witbier
9198,American IPA
9199,American Brown Ale
9200,American Pale Ale
9201,American Light Lager
9202,American IPA
9203,American IPA
9204,American Brown Ale
9205,American Pale Ale
9206,Saison
9207,American IPA
9208,American Pale Ale
9209,American Amber Ale
9210,American Pale Ale
9211,American Brown Ale
9212,American IPA
9213,American Pale Ale
9214,American Stout
9215,American IPA
9216,Imperial IPA
9217,American Stout
9218,American IPA
9219,American Amber Ale
9220,American Pale Ale
9221,American Light Lager
